132,lenovo,Lenovo IdeaPad Slim 3 82KU0238IN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),491.88,amd,ryzen 5,16,SSD,512,amd,integrated,FALSE,15.6,windows
133,hp,HP 15s-fq2717TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),373.08,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
134,dell,Dell G15-5520 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),827.88,intel,core i5,8,SSD,512,nvidia,dedicated,FALSE,15.6,windows
135,asus,Asus ROG Flow X13 GV301RC-LJ073WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),1156.668,amd,ryzen 9,16,SSD,1024,nvidia,dedicated,TRUE,13.4,windows
136,asus,Asus VivoBook 15 X515EA-EJ522WS Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),527.88,intel,core i5,8,SSD,512,intel,integrated,FALSE,15.6,windows
137,lenovo,Lenovo IdeaPad Gaming 3 82K10198IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),547.812,intel,core i5,8,SSD,512,nvidia,dedicated,FALSE,15.6,windows
138,asus,Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),635.88,amd,ryzen 5,16,SSD,512,amd,integrated,FALSE,16,windows
139,acer,Acer TravelMate TMP214-53 Business Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),467.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,14,windows
140,asus,Asus Vivobook 15 Touch X515EA-EZ311WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),401.88,intel,core i3,8,SSD,512,intel,integrated,TRUE,15.6,windows
141,apple,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 256GB SSD/ macOS),1319.88,apple,m2,8,SSD,256,apple,apple,FALSE,13.3,mac
142,asus,Asus Vivobook S15 OLED K3502ZA-L701WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),875.88,intel,core i7,16,SSD,512,intel,integrated,FALSE,15.6,windows
143,hp,HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),485.988,amd,ryzen 5,8,SSD,512,amd,integrated,FALSE,15.6,windows
144,hp,HP Spectre x360 16-aa0665TU Laptop (Intel Core Ultra 7/ 32GB/ 2TB SSD/ Win11 Home),2428.08,intel,core ultra 7,32,SSD,2048,intel,dedicated,TRUE,16,windows
145,lenovo,Lenovo V15 G4 82YU00W9IN Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),431.88,amd,ryzen 5,8,SSD,512,amd,integrated,FALSE,15.6,windows
147,lenovo,Lenovo IdeaPad Slim 3 82H803HQIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),539.88,intel,core i5,8,SSD,512,intel,integrated,FALSE,15.6,windows
150,dell,Dell 5530 G15 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1781.88,intel,core i9,16,SSD,1024,nvidia,dedicated,FALSE,15.6,windows
151,hp,HP Spectre x360 14-eu0666TU Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home),1990.8,intel,core ultra 7,32,SSD,1024,intel,dedicated,TRUE,14,windows
152,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 36GB/ 512GB SSD/ macOS),3478.8,apple,m3,36,SSD,512,apple,apple,FALSE,16.2,mac
153,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),4198.8,apple,m3,36,SSD,1024,apple,apple,FALSE,16.2,mac
154,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),2998.8,apple,m3,8,SSD,512,apple,apple,FALSE,16.2,mac
155,apple,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),2398.8,apple,m3,8,SSD,512,apple,apple,FALSE,14.2,mac
156,lenovo,Lenovo Legion Pro 5 16IRX8 82WK00MWIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1835.88,intel,core i7,16,SSD,1024,nvidia,dedicated,FALSE,16,windows
157,dell,Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),455.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
158,hp,HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),731.88,intel,core i5,8,SSD,512,nvidia,dedicated,FALSE,15.6,windows
159,hp,HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),611.988,amd,ryzen 7,16,SSD,512,amd,integrated,FALSE,15.6,windows
160,dell,Dell Inspiron 3530 IN3530RMD8W001ORS1 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),791.88,intel,core i5,16,SSD,1024,intel,integrated,FALSE,15.6,windows
161,acer,Acer Aspire 3 A315-24P NX.KDESI.00B Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),395.88,amd,ryzen 5,8,SSD,512,amd,integrated,FALSE,15.6,windows
162,asus,Asus Vivobook 16 2023 X1605ZAB-MB342WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),575.88,intel,core i3,16,SSD,512,intel,integrated,FALSE,16,windows
163,lenovo,Lenovo Legion Slim 5 82Y9009JIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1586.28,amd,ryzen 7,16,SSD,1024,nvidia,dedicated,FALSE,16,windows
164,ultimus,Ultimus Lite NU14U4INC44BN-CS Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),179.88,intel,celeron,4,SSD,256,intel,integrated,FALSE,14.1,windows
165,zebronics,Zebronics Pro Series Z ZEB-NBC 3S 2023 Laptop (12th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),407.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
166,hp,HP Spectre x360 14-eu0556TU Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home),1990.8,intel,core ultra 7,32,SSD,1024,intel,dedicated,TRUE,14,windows
167,hp,HP 15s-fq5185TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),476.4,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
168,zebronics,Zebronics Pro Series Y ZEB-NBC 2S Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),395.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
169,zebronics,Zebronics ZEB-NBC 5S 2023 Laptop (12th Gen Core i7 / 16GB/ 1TB SSD/ Win11 Home),635.88,intel,core i7,16,SSD,1024,intel,integrated,FALSE,15.6,windows
170,zebronics,Zebronics Pro Series Y ZEB-NBC 1S Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),359.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
171,hp,HP Pavilion 14-dv2153TU Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win 11),824.52,intel,core i5,16,SSD,1024,intel,integrated,FALSE,14,windows
172,lenovo,Lenovo IdeaPad Gaming 3 82SB00V2IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),740.544,amd,ryzen 5,8,SSD,512,nvidia,dedicated,FALSE,15.6,windows
173,asus,Asus ROG Strix G15 G513RC-HN251WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),1103.88,amd,ryzen 7,16,SSD,1024,nvidia,dedicated,FALSE,15.6,windows
174,hp,HP Victus 15-fa1132TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),731.88,intel,core i5,8,SSD,512,nvidia,dedicated,FALSE,15.6,windows
175,chuwi,Chuwi FreeBook Laptop (12th Gen Core i3/ 12GB/ 512GB SSD/ Win11),395.88,intel,core i3,12,SSD,512,intel,integrated,TRUE,13.5,windows
176,acer,Acer Swift Go NXKPZSI002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),875.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,14,windows
177,hp,HP 255 G9 841W6PA Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ FreeDOS),287.988,amd,ryzen 3,8,SSD,512,amd,integrated,FALSE,15.6,dos
178,gigabyte,Gigabyte G5 MF-F2IN313SH Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),863.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
179,asus,Asus Zenbook Flip 14 OLED UP5401ZA-KU541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),1019.88,intel,core i5,16,SSD,512,intel,integrated,TRUE,14,windows
180,asus,Asus Chromebook CX1500CKA-EJ0241 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),215.88,intel,celeron,4,SSD,64,intel,integrated,FALSE,15.6,chrome
181,lenovo,Lenovo IdeaPad 1 15IGL7 82V700BSIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),309.48,intel,celeron,8,SSD,256,intel,integrated,FALSE,15.6,windows
182,hp,HP 255 G8 7J035AA Laptop (Ryzen 5-5500U/ 8GB/ 256GB SSD/ Win11),383.988,amd,ryzen 5,8,SSD,256,amd,integrated,FALSE,15.6,windows
183,acer,Acer Predator Helios Neo 16 2023 PHN16-71 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),2159.88,intel,core i9,16,SSD,1024,nvidia,dedicated,FALSE,16,windows
184,asus,Asus TUF Gaming F15 FX506HE-HN382W Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),875.88,intel,core i7,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
185,hp,HP Victus 15-fa0187TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),1113.6,intel,core i7,16,SSD,1024,nvidia,dedicated,FALSE,15.6,windows
186,lenovo,Lenovo IdeaPad 3 82KU024JIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),587.88,amd,ryzen 7,16,SSD,512,amd,integrated,FALSE,15.6,windows
187,msi,MSI Modern 14 C12M-459IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),659.88,intel,core i7,16,SSD,512,intel,integrated,FALSE,14,windows
188,wings,Wings Nuvobook Pro Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),479.88,intel,core i7,16,SSD,512,intel,integrated,FALSE,14,windows
189,wings,Wings Nuvobook S1 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),299.88,intel,core i3,8,SSD,256,intel,integrated,FALSE,15.6,windows
190,msi,MSI Thin GF63 11UCX-1492IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),743.88,intel,core i5,16,HDD,1024,nvidia,dedicated,FALSE,15.6,windows
191,infinix,Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),467.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,14,windows
192,hp,HP Pavilion 15-eg3017TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),875.988,intel,core i5,16,SSD,1024,intel,integrated,FALSE,15.6,windows
193,msi,MSI Thin GF63 11SC-1494IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),635.88,intel,core i5,8,SSD,512,nvidia,dedicated,FALSE,15.6,windows
194,msi,MSI Thin GF63 11UC-1490IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),755.88,intel,core i5,16,HDD,1024,nvidia,dedicated,FALSE,15.6,windows
195,hp,HP Victus 16-s0089AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),1045.08,amd,ryzen 7,16,SSD,1024,nvidia,dedicated,FALSE,16.1,windows
196,lenovo,Lenovo IdeaPad Slim 5i 82XF003CIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),847.08,intel,core i5,16,SSD,512,intel,integrated,FALSE,16,windows
197,lenovo,Lenovo LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),803.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
198,lenovo,Lenovo LOQ 15IRH8 82XV00BRIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),1379.88,intel,core i7,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
199,lenovo,Lenovo LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1199.88,intel,core i7,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
200,hp,HP 240 G8 689U2PA Business Laptop (11th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),419.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,14,windows
201,hp,HP Victus 16-D0314TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),774,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,16.1,windows
202,hp,HP Omen 16-wf1026TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),2117.988,intel,core i7,16,SSD,1024,nvidia,dedicated,FALSE,16.1,windows
203,jio,Jio JioBook NB1112MM BLU 2023 Netbook Laptop (Octa Core/ 4GB/ 64GB eMMC/ JioOS),176.412,other,other,4,HDD,64,arm,integrated,FALSE,11.6,other
204,asus,Asus Zenbook 14X OLED 2023 UX5401ZA-KM541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),899.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,14,windows
205,asus,Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),1259.88,intel,core i7,16,SSD,512,nvidia,dedicated,FALSE,16,windows
206,hp,HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1139.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,16.1,windows
207,dell,Dell G15-5520 2023 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),929.88,intel,core i5,16,SSD,1024,nvidia,dedicated,FALSE,15.6,windows
208,chuwi,Chuwi CoreBook X Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Win11),299.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,14,windows
209,msi,MSI Modern 14 C11M-029IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),479.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,14,windows
210,hp,HP 15s-ey2001AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),671.88,amd,ryzen 7,16,SSD,512,amd,integrated,FALSE,15.6,windows
211,infinix,Infinix Zerobook ZL513 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),587.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
212,dell,Dell Inspiron 3525 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),470.88,amd,ryzen 5,8,SSD,512,amd,integrated,FALSE,15.6,windows
213,asus,Asus Vivobook 16X 2023 K3605ZU-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1080.72,intel,core i7,16,SSD,512,nvidia,dedicated,FALSE,16,windows
214,asus,Asus TUF Gaming F15 2022 FX507ZC4-HN116W Gaming Laptop (12th Gen Core i5/ 16GB/512GB SSD/ Win11 / 4GB Graph),1029.6,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
215,asus,Asus Vivobook 16X 2023 K3605ZF-MBN524WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),695.88,intel,core i5,8,SSD,512,nvidia,dedicated,FALSE,16,windows
216,asus,Asus Vivobook 15 X1502ZA-EJ541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),731.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
217,hp,HP Pavilion 15-eg3079TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),876.24,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
218,msi,MSI Modern 14 C12M-671IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),647.88,intel,core i7,16,SSD,512,intel,integrated,FALSE,14,windows
219,msi,MSI Thin GF63 11UC-1474IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),683.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
220,lenovo,Lenovo V15 G3 IAP 82TTA00UIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),395.76,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,dos
221,msi,MSI Modern 14 C12M-444IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),443.88,intel,core i3,16,SSD,512,intel,integrated,FALSE,14,windows
222,asus,Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),719.88,amd,ryzen 5,8,SSD,512,nvidia,dedicated,FALSE,15.6,windows
223,asus,Asus VivoBook 14 X415EA-EK326WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),383.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,14,windows
224,apple,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),1739.88,apple,m2,8,SSD,512,apple,apple,FALSE,15.3,mac
225,infinix,Infinix INBook X2 Slim Series Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),311.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,14,windows
226,acer,Acer Aspire 3 A315-59 NX.K6TSI.00C Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),383.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
227,dell,Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),687.6,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
228,acer,Acer One 14 Z8-415UN.599SI.009 Laptop (11th Gen Core i3 / 8GB/ 256GB SSD/ Win11 Home),359.88,intel,core i3,8,SSD,256,intel,integrated,FALSE,14,windows
229,hp,HP Victus 15-fb0131AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),599.88,amd,ryzen 5,8,SSD,512,amd,dedicated,FALSE,15.6,windows
230,asus,Asus Vivobook 15 X1502ZA-EJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),678,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
231,asus,Asus Vivobook 15 M1502QA-EJ742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11),683.88,amd,ryzen 7,16,SSD,512,amd,integrated,FALSE,15.6,windows
232,acer,Acer Aspire 7 A715-76G NH.QMFSI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),731.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
233,acer,Acer Aspire 5 14 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),683.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,14,windows
234,asus,ASUS TUF Gaming A16 Advantage Edition FA617XS-N3025WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1439.88,amd,ryzen 9,16,SSD,1024,amd,dedicated,FALSE,15.6,windows
235,asus,Asus ROG Strix G16 2023 G614JV-N4141WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),2159.88,intel,core i9,16,SSD,1024,nvidia,dedicated,FALSE,16,windows
236,asus,Asus ROG Strix G16 2023 G614JI-N4151WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),2279.88,intel,core i9,16,SSD,1024,nvidia,dedicated,FALSE,16,windows
237,asus,Asus ROG Strix G16 2023 G614JU-N3200WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1457.868,intel,core i7,16,SSD,1024,nvidia,dedicated,FALSE,16,windows
238,asus,Asus Vivobook 15 X1502ZA-EJ532WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),573.96,intel,core i5,8,SSD,512,intel,integrated,FALSE,15.6,windows
239,hp,HP 15s-fr4001TU Laptop (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),629.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
240,msi,MSI Katana 15 B12UDXK-1005IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),815.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
241,hp,HP 15s-fr5009TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),482.28,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
242,hp,HP 15-fd0013TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),743.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
243,asus,Asus Vivobook 16X 2023 K3605VC-MB542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),1079.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,16,windows
244,asus,Asus TUF Gaming F17 FX706HF-HX018W Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),668.268,intel,core i5,8,SSD,512,nvidia,dedicated,FALSE,17.3,windows
245,hp,HP 15-eg3036TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1073.88,intel,core i7,16,SSD,1024,intel,integrated,FALSE,15.6,windows
246,acer,Acer Predator Helios Neo 16 PHN16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1439.88,intel,core i7,16,SSD,1024,nvidia,dedicated,FALSE,16,windows
247,msi,MSI Cyborg 15 A12UCX-264IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),785.88,intel,core i5,16,SSD,512,nvidia,dedicated,FALSE,15.6,windows
248,hp,HP 15-fc0026AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),419.88,amd,ryzen 3,8,SSD,512,amd,integrated,FALSE,15.6,windows
249,asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ741WS Laptop (AMD Ryzen 7-5800H/ 16GB/ 512GB SSD/Win11),839.88,amd,ryzen 7,16,SSD,512,amd,integrated,TRUE,14,windows
250,asus,Asus Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),947.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,15.6,windows
251,asus,Asus Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11),1268.868,intel,core i9,16,SSD,1024,intel,integrated,FALSE,15.6,windows
252,asus,Asus Vivobook 15 2023 X1504VA-NJ324WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),515.88,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
253,honor,Honor MagicBook X14 2023 FRI-F56 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),659.88,intel,core i5,16,SSD,512,intel,integrated,FALSE,14,windows
254,lenovo,Lenovo E41-55 Laptop (Athlon Silver 3050U/ 8GB/ 256GB SSD/ Win11),263.88,amd,other,8,SSD,256,amd,integrated,FALSE,14,windows
255,lenovo,Lenovo V15 G3 82TTA00VIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),400.8,intel,core i3,8,SSD,512,intel,integrated,FALSE,15.6,windows
256,hp,HP Victus 15-fb0108AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),611.88,amd,ryzen 5,8,SSD,512,amd,dedicated,FALSE,15.6,windows
257,dell,Dell Vostro 3425 M552321WIN9S Laptop (AMD Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11 Home),611.88,amd,ryzen 5,16,SSD,512,amd,integrated,FALSE,14,windows
258,msi,MSI Modern 14 C7M-062IN Laptop (Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),527.88,amd,ryzen 5,16,SSD,512,amd,integrated,FALSE,14,windows
259,acer,Acer Extensa 15 EX215-33 Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home),335.88,intel,core i3,8,SSD,256,intel,integrated,FALSE,15.6,windows
260,msi,MSI Sword 15 A12VF-401IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1271.88,intel,core i7,16,SSD,1024,nvidia,dedicated,FALSE,15.6,windows
261,hp,HP ProBook 445 G8 Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ Win11),563.88,amd,ryzen 7,8,SSD,512,amd,integrated,FALSE,14,windows
262,acer,Acer Aspire 5 UN.K3JSI.004 Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11 Home),563.88,intel,core i5,12,SSD,512,intel,integrated,FALSE,15.6,windows
263,asus,Asus Vivobook 15 OLED 2023 M1505YA-LK541WS Laptop (Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),647.88,amd,ryzen 5,16,SSD,512,amd,integrated,FALSE,15.6,windows
264,asus,Asus Vivobook Go 15 2023 E1504FA-NJ543WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),582.948,amd,ryzen 5,16,SSD,512,amd,integrated,FALSE,15.6,windows
265,asus,Asus Vivobook 16 2023 M1605YA-MB741WS Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),851.88,amd,ryzen 7,16,SSD,512,amd,integrated,FALSE,16,windows
